scratch_path	bytes	sha256	retention	gallery_destination
proof/repetitions/faithful_udens_run_03.log	2025	3075fa096f7cdb9bf108de53cbee308698fdef749c087a98bcea879b75ba51e3	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/repetitions/faithful_udens_run_03.log
proof/repetitions/faithful_udens_run_04.log	2025	3075fa096f7cdb9bf108de53cbee308698fdef749c087a98bcea879b75ba51e3	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/repetitions/faithful_udens_run_04.log
proof/repetitions/faithful_udens_run_05.log	2025	3075fa096f7cdb9bf108de53cbee308698fdef749c087a98bcea879b75ba51e3	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/proof/repetitions/faithful_udens_run_05.log
proof/repetitions/faithful_udist_result_01.rds	2822	ddee307160b6119f9b725b9dcee5c21e51a369926bb3a662b8351cd5cdb6546e	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/repetitions/faithful_udist_result_01.rds
proof/repetitions/faithful_udist_result_02.rds	2817	bca497c370158ce8a67bfb79fd5a5fc5f902d9cb656891fa4654a8a78aa13672	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/repetitions/faithful_udist_result_02.rds
proof/repetitions/faithful_udist_result_03.rds	2821	974ac11e134502f1ea40c433880515d5240525b329564373e7b38d469cd4afcb	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/repetitions/faithful_udist_result_03.rds
proof/repetitions/faithful_udist_result_04.rds	2823	4e3f7c3fa426ffb5a46d186a771ff3ad908851f7d34b5cbf7b4a325c85b71a2e	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/repetitions/faithful_udist_result_04.rds
proof/repetitions/faithful_udist_result_05.rds	2822	6a9d4a2b07c4a104ad90d97ffc95859f903f6ed62c7e8c09ce440a0322f6c17a	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/repetitions/faithful_udist_result_05.rds
proof/repetitions/faithful_udist_run_01.log	2021	375ab94cfd3f25ad4ae2322dc1566e9b1558a725c236a9a63b2b5e959f623ed9	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/repetitions/faithful_udist_run_01.log
proof/repetitions/faithful_udist_run_02.log	2021	b86b56c79b4ce3a5e9b5f74a3c23090a4d3f3ecb9d15613889ab0d348275460a	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/repetitions/faithful_udist_run_02.log
